1,296512
2,65045
3,24217
4,18695
5,12182
6,11980
7,8259
8,7503
9,7199
10,4722
11,3071
12,3574
13,2289
14,3710
15,1313
16,2194
17,778
18,1752
19,674
20,1500
21,499
22,1301
23,507
24,1207
25,385
26,980
27,302
28,891
29,275
30,825
31,216
32,721
33,220
34,569
35,168
36,597
37,133
38,502
39,126
40,483
41,110
42,433
43,96
44,361
45,88
46,312
47,84
48,314
49,92
50,232
51,73
52,229
53,57
54,187
55,62
56,209
57,61
58,130
59,39
60,126
61,51
62,106
63,36
64,123
65,55
66,101
67,41
68,76
69,39
70,67
71,24
72,49
73,24
74,21
75,19
76,27
77,18
78,24
79,20
80,33
81,18
82,18
83,17
84,27
85,13
86,13
87,16
88,22
89,15
90,20
91,16
92,13
93,8
94,11
95,10
96,18
97,11
98,5
99,10
100,13
101,11
102,15
103,8
104,18
105,12
106,9
107,7
108,11
109,9
110,7
111,15
112,14
113,12
114,8
115,9
116,4
117,9
118,26
119,86
120,165
121,132
122,54
123,27
124,15
125,14
126,14
127,9
128,15
129,16
130,15
131,7
132,9
133,9
134,8
135,4
136,8
137,4
138,5
139,1
140,1
141,9
142,30
143,19
144,20
145,31
146,23
147,31
148,15
149,11
150,27
151,20
152,23
153,25
154,79
155,21
156,3
157,4
158,7
159,6
160,8
161,6
162,6
163,7
164,4
165,4
166,5
167,4
168,6
169,7
170,7
171,6
172,6
173,4
174,6
175,1
176,7
177,2
178,1
179,5
180,1
181,2
182,4
183,3
184,6
186,10
187,9
188,12
189,7
190,7
191,5
192,9
193,11
194,3
195,4
196,5
197,3
198,3
199,5
200,2
201,3
202,3
203,4
204,43
205,19
206,15
207,12
208,9
209,5
210,8
211,5
212,6
213,6
214,3
215,4
217,6
218,3
219,10
220,5
221,12
222,7
223,5
224,11
225,9
226,19
227,154
228,1165
229,56
230,28
231,9
232,11
233,4
234,5
235,4
236,3
237,1
238,1
239,2
241,1
242,3
243,2
244,2
246,2
249,2
250,2
251,3
252,1
253,1
256,1
257,2
258,3
262,1
265,1
267,1
268,1
271,2
273,1
274,1
277,2
278,1
280,1
283,1
285,2
286,1
288,1
292,2
293,1
295,2
296,1
298,2
300,1
302,1
304,1
305,2
308,1
309,2
312,2
315,1
317,2
318,1
319,1
320,2
321,2
322,1
323,1
324,1
325,1
326,2
327,1
328,3
329,1
330,1
331,2
332,6
333,1
334,4
336,1
337,2
338,3
339,2
340,1
341,2
342,5
343,5
344,4
345,32
346,46
347,336
348,720
349,83
350,25
351,20
352,17
353,15
354,25
355,24
356,20
357,15
358,105
359,15
360,2
361,13
362,18
363,1
364,7
365,1
366,3
368,1
371,2
372,6
373,28
374,19
375,22
376,10
377,4
378,3
379,1
380,3
383,1
385,2
386,1
387,2
388,2
389,4
390,8
391,1
392,1
393,1
394,1
395,1
397,1
402,1
404,2
405,1
407,1
410,1
411,1
416,1
419,2
420,2
425,1
427,1
428,1
429,1
434,3
435,3
436,5
437,2
438,3
439,1
440,1
443,1
444,1
446,1
447,1
451,1
458,1
461,1
462,1
463,2
464,2
465,2
467,2
473,1
476,2
482,1
485,1
490,1
491,1
492,2
493,1
496,2
530,1
587,1
608,1
623,1
653,1
654,1
662,1
676,1
738,2
752,1
762,1
806,2
835,1
847,1
859,1
861,1
863,2
864,3
867,1
869,1
871,1
880,1
884,1
